scheme:RelatedPerson	skos:broader	scheme:ContributorRole	_IRI
fdc:RelatedPerson	skos:broader	fdc:Deprecated	_IRI
scheme:RegistrationAuthority	skos:broader	scheme:ContributorRole	_IRI
fdc:RegistrationAuthority	skos:broader	fdc:Deprecated	_IRI
scheme:RegistrationAgency	skos:broader	scheme:ContributorRole	_IRI
fdc:RegistrationAgency	skos:broader	fdc:Deprecated	_IRI
scheme:ProjectMember	skos:broader	scheme:ContributorRole	_IRI
fdc:ProjectMember	skos:broader	fdc:Deprecated	_IRI
scheme:ProjectManager	skos:broader	scheme:ContributorRole	_IRI
fdc:ProjectManager	skos:broader	fdc:Deprecated	_IRI
scheme:ContactPI	skos:broader	scheme:ContactPerson	_IRI
scheme:ContactPI	skos:broader	scheme:PI	_IRI
scheme:DataPI	skos:broader	scheme:PI	_IRI
scheme:PI	skos:broader	scheme:ProjectLeader	_IRI
scheme:ProjectLeader	skos:broader	scheme:ContributorRole	_IRI
fdc:ProjectLeader	skos:broader	fdc:Deprecated	_IRI
scheme:Producer	skos:broader	scheme:ContributorRole	_IRI
fdc:Producer	skos:broader	fdc:Deprecated	_IRI
scheme:HostingInstitution	skos:broader	scheme:ContributorRole	_IRI
fdc:HostingInstitution	skos:broader	fdc:Deprecated	_IRI
scheme:Editor	skos:broader	scheme:ContributorRole	_IRI
fdc:Editor	skos:broader	fdc:Deprecated	_IRI
scheme:Distributor	skos:broader	scheme:ContributorRole	_IRI
fdc:Distributor	skos:broader	fdc:Deprecated	_IRI
scheme:DataManager	skos:broader	scheme:ContributorRole	_IRI
fdc:DataManager	skos:broader	fdc:Deprecated	_IRI
scheme:DataCurator	skos:broader	scheme:ContributorRole	_IRI
fdc:DataCurator	skos:broader	fdc:Deprecated	_IRI
scheme:DataCollector	skos:broader	scheme:ContributorRole	_IRI
fdc:DataCollector	skos:broader	fdc:Deprecated	_IRI
scheme:ContactPerson	skos:broader	scheme:ContributorRole	_IRI
fdc:ContactPerson	skos:broader	fdc:Deprecated	_IRI
fdc:ContributorRole	skos:broader	fdc:Deprecated	_IRI
scheme:OtherResource	skos:broader	scheme:ResourceTypeCategory	_IRI
fdc:OtherResource	skos:broader	fdc:Deprecated	_IRI
scheme:Workflow	skos:broader	scheme:ResourceTypeCategory	_IRI
fdc:Workflow	skos:broader	fdc:Deprecated	_IRI
scheme:Text	skos:broader	scheme:ResourceTypeCategory	_IRI
fdc:Text	skos:broader	fdc:Deprecated	_IRI
scheme:Sound	skos:broader	scheme:ResourceTypeCategory	_IRI
fdc:Sound	skos:broader	fdc:Deprecated	_IRI
scheme:Software	skos:broader	scheme:ResourceTypeCategory	_IRI
fdc:Software	skos:broader	fdc:Deprecated	_IRI
scheme:Service	skos:broader	scheme:ResourceTypeCategory	_IRI
fdc:Service	skos:broader	fdc:Deprecated	_IRI
scheme:PhysicalObject	skos:broader	scheme:ResourceTypeCategory	_IRI
fdc:PhysicalObject	skos:broader	fdc:Deprecated	_IRI
scheme:Model	skos:broader	scheme:ResourceTypeCategory	_IRI
fdc:Model	skos:broader	fdc:Deprecated	_IRI
scheme:InteractiveResource	skos:broader	scheme:ResourceTypeCategory	_IRI
fdc:InteractiveResource	skos:broader	fdc:Deprecated	_IRI
scheme:Image	skos:broader	scheme:ResourceTypeCategory	_IRI
fdc:Image	skos:broader	fdc:Deprecated	_IRI
scheme:Event	skos:broader	scheme:ResourceTypeCategory	_IRI
fdc:Event	skos:broader	fdc:Deprecated	_IRI
scheme:DataStream	skos:broader	scheme:ResourceTypeCategory	_IRI
fdc:DataStream	skos:broader	fdc:Deprecated	_IRI
scheme:Dataset	skos:broader	scheme:ResourceTypeCategory	_IRI
fdc:Dataset	skos:broader	fdc:Deprecated	_IRI
scheme:DataCatalog	skos:broader	scheme:ResourceTypeCategory	_IRI
fdc:DataCatalog	skos:broader	fdc:Deprecated	_IRI
scheme:DataPaper	skos:broader	scheme:ResourceTypeCategory	_IRI
fdc:DataPaper	skos:broader	fdc:Deprecated	_IRI
scheme:Collection	skos:broader	scheme:ResourceTypeCategory	_IRI
fdc:Collection	skos:broader	fdc:Deprecated	_IRI
scheme:Audiovisual	skos:broader	scheme:ResourceTypeCategory	_IRI
fdc:Audiovisual	skos:broader	fdc:Deprecated	_IRI
fdc:ResourceTypeCategory	skos:broader	fdc:Deprecated	_IRI
scheme:IRI	skos:broader	scheme:IdentifierType	_IRI
fdc:IRI	skos:broader	fdc:Deprecated	_IRI
scheme:w3id	skos:broader	scheme:IdentifierType	_IRI
fdc:w3id	skos:broader	fdc:Deprecated	_IRI
scheme:URN	skos:broader	scheme:IdentifierType	_IRI
fdc:URN	skos:broader	fdc:Deprecated	_IRI
scheme:URL	skos:broader	scheme:IdentifierType	_IRI
fdc:URL	skos:broader	fdc:Deprecated	_IRI
scheme:URI	skos:broader	scheme:IdentifierType	_IRI
fdc:URI	skos:broader	fdc:Deprecated	_IRI
scheme:UPC	skos:broader	scheme:IdentifierType	_IRI
fdc:UPC	skos:broader	fdc:Deprecated	_IRI
scheme:PURL	skos:broader	scheme:IdentifierType	_IRI
fdc:PURL	skos:broader	fdc:Deprecated	_IRI
scheme:PMID	skos:broader	scheme:IdentifierType	_IRI
fdc:PMID	skos:broader	fdc:Deprecated	_IRI
scheme:LSID	skos:broader	scheme:IdentifierType	_IRI
fdc:LSID	skos:broader	fdc:Deprecated	_IRI
scheme:LISSN	skos:broader	scheme:IdentifierType	_IRI
fdc:LISSN	skos:broader	fdc:Deprecated	_IRI
scheme:ISTC	skos:broader	scheme:IdentifierType	_IRI
fdc:ISTC	skos:broader	fdc:Deprecated	_IRI
scheme:ISSN	skos:broader	scheme:IdentifierType	_IRI
fdc:ISSN	skos:broader	fdc:Deprecated	_IRI
scheme:ISBN	skos:broader	scheme:IdentifierType	_IRI
fdc:ISBN	skos:broader	fdc:Deprecated	_IRI
scheme:IGSN	skos:broader	scheme:IdentifierType	_IRI
fdc:IGSN	skos:broader	fdc:Deprecated	_IRI
scheme:Handle	skos:broader	scheme:IdentifierType	_IRI
fdc:Handle	skos:broader	fdc:Deprecated	_IRI
scheme:EISSN	skos:broader	scheme:IdentifierType	_IRI
fdc:EISSN	skos:broader	fdc:Deprecated	_IRI
scheme:EAN13	skos:broader	scheme:IdentifierType	_IRI
fdc:EAN13	skos:broader	fdc:Deprecated	_IRI
scheme:UEI	skos:broader	scheme:IdentifierType	_IRI
scheme:DOI	skos:broader	scheme:IdentifierType	_IRI
fdc:DOI	skos:broader	fdc:Deprecated	_IRI
scheme:bibcode	skos:broader	scheme:IdentifierType	_IRI
fdc:bibcode	skos:broader	fdc:Deprecated	_IRI
scheme:arXiv	skos:broader	scheme:IdentifierType	_IRI
fdc:arXiv	skos:broader	fdc:Deprecated	_IRI
scheme:ARK	skos:broader	scheme:IdentifierType	_IRI
fdc:ARK	skos:broader	fdc:Deprecated	_IRI
fdc:IdentifierType	skos:broader	fdc:Deprecated	_IRI
scheme:Withdrawn	skos:broader	scheme:DateType	_IRI
fdc:Withdrawn	skos:broader	fdc:Deprecated	_IRI
scheme:Valid	skos:broader	scheme:DateType	_IRI
fdc:Valid	skos:broader	fdc:Deprecated	_IRI
scheme:Updated	skos:broader	scheme:DateType	_IRI
fdc:Updated	skos:broader	fdc:Deprecated	_IRI
scheme:Submitted	skos:broader	scheme:DateType	_IRI
fdc:Submitted	skos:broader	fdc:Deprecated	_IRI
scheme:Issued	skos:broader	scheme:DateType	_IRI
fdc:Issued	skos:broader	fdc:Deprecated	_IRI
scheme:Created	skos:broader	scheme:DateType	_IRI
fdc:Created	skos:broader	fdc:Deprecated	_IRI
scheme:Collected	skos:broader	scheme:DateType	_IRI
fdc:Collected	skos:broader	fdc:Deprecated	_IRI
scheme:Copyrighted	skos:broader	scheme:DateType	_IRI
fdc:Copyrighted	skos:broader	fdc:Deprecated	_IRI
scheme:Available	skos:broader	scheme:DateType	_IRI
fdc:Available	skos:broader	fdc:Deprecated	_IRI
scheme:Accepted	skos:broader	scheme:DateType	_IRI
fdc:Accepted	skos:broader	fdc:Deprecated	_IRI
scheme:Published	skos:broader	scheme:DateType	_IRI
fdc:Published	skos:broader	fdc:Deprecated	_IRI
fdc:DateType	skos:broader	fdc:Deprecated	_IRI
scheme:OtherRole	skos:broader	scheme:ContributorRole	_IRI
fdc:OtherRole	skos:broader	fdc:Deprecated	_IRI
scheme:WorkPackageLeader	skos:broader	scheme:ContributorRole	_IRI
fdc:WorkPackageLeader	skos:broader	fdc:Deprecated	_IRI
scheme:Supervisor	skos:broader	scheme:ContributorRole	_IRI
fdc:Supervisor	skos:broader	fdc:Deprecated	_IRI
scheme:Sponsor	skos:broader	scheme:ContributorRole	_IRI
fdc:Sponsor	skos:broader	fdc:Deprecated	_IRI
scheme:RightsHolder	skos:broader	scheme:ContributorRole	_IRI
fdc:RightsHolder	skos:broader	fdc:Deprecated	_IRI
scheme:ResearchGroup	skos:broader	scheme:ContributorRole	_IRI
fdc:ResearchGroup	skos:broader	fdc:Deprecated	_IRI
scheme:Researcher	skos:broader	scheme:ContributorRole	_IRI
fdc:Researcher	skos:broader	fdc:Deprecated	_IRI
fdc:LicenseIdentifier	skos:broader	fdc:Deprecated	_IRI
<https://isni.org>	skos:broader	scheme:IdentifierScheme	_IRI
<https://www.grid.ac>	skos:broader	scheme:IdentifierScheme	_IRI
<https://ror.org>	skos:broader	scheme:IdentifierScheme	_IRI
<https://www.linkedin.com>	skos:broader	scheme:IdentifierScheme	_IRI
<http://www.researcherid.com>	skos:broader	scheme:IdentifierScheme	_IRI
<https://www.scopus.com>	skos:broader	scheme:IdentifierScheme	_IRI
<https://orcid.org>	skos:broader	scheme:IdentifierScheme	_IRI
fdc:IdentifierScheme	skos:broader	fdc:Deprecated	_IRI
scheme:Organization	skos:broader	scheme:ResourceCreatorType	_IRI
fdc:Organization	skos:broader	fdc:Deprecated	_IRI
scheme:Person	skos:broader	scheme:ResourceCreatorType	_IRI
fdc:Person	skos:broader	fdc:Deprecated	_IRI
fdc:ResourceCreatorType	skos:broader	fdc:Deprecated	_IRI
scheme:AFL1.1	skos:broader	scheme:LicenseIdentifier	_IRI
